fid,osm_id,code,fclass,name
38045,"19270791",7201,forest,
38046,"1396805127",7229,farmland,
38047,"1396805128",7229,farmland,
38048,"1396805129",7217,scrub,
38049,"1396805130",7201,forest,
38050,"1396805131",7217,scrub,
38051,"1396805132",7229,farmland,
38052,"1396805133",7229,farmland,
38053,"1396805134",7201,forest,
38054,"1396805136",7215,orchard,
38055,"1396805138",7215,orchard,
38056,"1396805141",7217,scrub,
38057,"19270792",7229,farmland,
38058,"19270793",7217,scrub,
38059,"1396805143",7229,farmland,
38060,"1396805144",7217,scrub,
38061,"1396805145",7229,farmland,
38062,"1396805146",7217,scrub,
38063,"1396805147",7217,scrub,
38064,"1396805148",7201,forest,
38065,"1396805149",7217,scrub,
38066,"1396805150",7217,scrub,
38067,"1396805151",7217,scrub,
38068,"1396805152",7217,scrub,
38069,"1396805153",7217,scrub,
38070,"1396805154",7217,scrub,
38071,"1396805155",7201,forest,
38072,"1396805156",7229,farmland,
38073,"1396805157",7201,forest,
38074,"1396805158",7217,scrub,
38075,"1396805159",7217,scrub,
38076,"1396805160",7217,scrub,
38077,"1396805161",7217,scrub,
38078,"1396805162",7201,forest,
38079,"1396805163",7217,scrub,
38080,"1396805164",7217,scrub,
38081,"1396805165",7217,scrub,
38082,"1396805166",7217,scrub,
38083,"1396805167",7217,scrub,
38084,"1396805168",7229,farmland,
38085,"1396805169",7229,farmland,
38086,"1396805170",7201,forest,
38087,"1396805171",7217,scrub,
38088,"1396805172",7217,scrub,
38089,"1396805173",7217,scrub,
38090,"1396805174",7217,scrub,
38091,"1396805175",7217,scrub,
38092,"1396805176",7229,farmland,
38093,"1396805177",7217,scrub,
38094,"1396805178",7217,scrub,
38095,"1396805179",7217,scrub,
38096,"1396805180",7229,farmland,
38097,"1396805181",7217,scrub,
38098,"1396805182",7229,farmland,
38099,"1396805183",7217,scrub,
38100,"1396805184",7229,farmland,
38101,"1396805185",7217,scrub,
38102,"1396805187",7229,farmland,
38103,"1396805188",7229,farmland,
38104,"1396805190",7217,scrub,
38105,"1396805191",7229,farmland,
38106,"1396805192",7217,scrub,
38107,"1396805193",7215,orchard,
38108,"1396805194",7201,forest,
38109,"1396805195",7229,farmland,
38110,"1396805198",7215,orchard,
38111,"1404562589",7218,grass,
38112,"1404562590",7218,grass,
38113,"1408139716",7215,orchard,
38114,"1408139717",7215,orchard,
38115,"1408139718",7215,orchard,
38116,"1408139719",7215,orchard,
38117,"1408139720",7215,orchard,
38118,"1408139721",7215,orchard,
38119,"1408139722",7215,orchard,
38120,"1408139723",7215,orchard,
38121,"1408139724",7215,orchard,
38122,"1408139725",7215,orchard,
38123,"1408139726",7215,orchard,
38124,"1408139727",7215,orchard,
38125,"1408139728",7215,orchard,
38126,"1408139731",7215,orchard,
38127,"1408139733",7229,farmland,
38128,"1408139734",7229,farmland,
38129,"1408139735",7217,scrub,
38130,"1408139736",7229,farmland,
38131,"1408139737",7217,scrub,
38132,"1408139738",7215,orchard,
38133,"1408139739",7215,orchard,
38134,"1408139740",7215,orchard,
38135,"1408139741",7215,orchard,
38136,"1408139742",7215,orchard,
38137,"1408139743",7215,orchard,
38138,"1408139744",7217,scrub,
38139,"1408139745",7215,orchard,
38140,"1408139747",7215,orchard,
38141,"1408139749",7217,scrub,
38142,"1408139750",7229,farmland,
38143,"1408139751",7215,orchard,
38144,"1408139752",7229,farmland,
38145,"1408139753",7201,forest,
38146,"1408139754",7201,forest,
38147,"1408139757",7217,scrub,
38148,"1408139758",7215,orchard,
38149,"1408139759",7215,orchard,
38150,"1408139760",7215,orchard,
38151,"1408165294",7218,grass,
38152,"1408165304",7218,grass,
38153,"1408165308",7218,grass,
38154,"1408165317",7218,grass,
38155,"1408165333",7218,grass,
38156,"1408165334",7218,grass,
38157,"1408205122",7202,park,
38158,"1408211526",7202,park,
38159,"1408235601",7215,orchard,
38160,"1408235603",7215,orchard,
38161,"1408235604",7229,farmland,
38162,"1408235608",7217,scrub,
38163,"1408235609",7215,orchard,
38164,"1408235610",7215,orchard,
38165,"1408235611",7215,orchard,
38166,"1408235612",7215,orchard,
38167,"1408235614",7215,orchard,
38168,"1408235615",7215,orchard,
38169,"1408235616",7229,farmland,
38170,"1408235617",7201,forest,
38171,"1408235618",7215,orchard,
38172,"1408235619",7217,scrub,
38173,"1408235620",7229,farmland,
38174,"1408235621",7217,scrub,
38175,"1408235622",7215,orchard,
38176,"1408235623",7215,orchard,
38177,"1408235624",7215,orchard,
38178,"1408235625",7229,farmland,
38179,"1408235626",7217,scrub,
38180,"1408235627",7215,orchard,
38181,"1408235628",7201,forest,
38182,"1408265970",7202,park,
38183,"1408505330",7215,orchard,
38184,"1408505331",7215,orchard,
38185,"1408505332",7229,farmland,
38186,"1408505333",7217,scrub,
38187,"1408505335",7215,orchard,
38188,"1408505340",7229,farmland,
38189,"1408505341",7229,farmland,
38190,"1408505342",7215,orchard,
38191,"1408505343",7215,orchard,
38192,"1408505344",7229,farmland,
38193,"1408505345",7229,farmland,
38194,"1408505346",7229,farmland,
38195,"1408505348",7215,orchard,
38196,"1408505350",7229,farmland,
38197,"1408505351",7229,farmland,
38198,"1408505352",7217,scrub,
38199,"1408505357",7229,farmland,
38200,"1408505358",7215,orchard,
38201,"1408505359",7215,orchard,
38202,"1408505361",7229,farmland,
38203,"1408505362",7217,scrub,
38204,"1408505363",7217,scrub,
38205,"1408505364",7217,scrub,
38206,"1408505365",7217,scrub,
38207,"1408505366",7215,orchard,
38208,"1408505367",7215,orchard,
38209,"1408505368",7201,forest,
38210,"1408505369",7229,farmland,
38211,"1408505371",7215,orchard,
38212,"1408505372",7215,orchard,
38213,"1408505374",7217,scrub,
38214,"19276014",7229,farmland,
38215,"1408505375",7217,scrub,
38216,"1408505376",7217,scrub,
38217,"1408505377",7215,orchard,
38218,"1408505378",7229,farmland,
38219,"1408505379",7229,farmland,
38220,"1408505380",7215,orchard,
38221,"1408505381",7215,orchard,
38222,"1408505382",7215,orchard,
38223,"1408505383",7215,orchard,
38224,"1408505384",7215,orchard,
38225,"1408648644",7218,grass,
38226,"1408648645",7218,grass,
38227,"1408648646",7218,grass,
38228,"1408648647",7218,grass,
38229,"1408648648",7218,grass,
38230,"1408648649",7218,grass,
38231,"1408648650",7218,grass,
38232,"1408789966",7202,park,
38233,"1408789973",7202,park,
38234,"1408789977",7202,park,
38235,"1408834535",7229,farmland,
38236,"1408834536",7215,orchard,
38237,"1408834546",7229,farmland,
38238,"1408834547",7217,scrub,
38239,"1408834548",7201,forest,
38240,"1408834549",7217,scrub,
38241,"1408834550",7215,orchard,
38242,"1408834551",7217,scrub,
38243,"1408834552",7201,forest,
38244,"1408834553",7229,farmland,
38245,"1408834554",7215,orchard,
38246,"1408834555",7217,scrub,
38247,"1408834556",7215,orchard,
38248,"1408834557",7229,farmland,
38249,"1408834558",7201,forest,
38250,"1408834559",7217,scrub,
38251,"1408834560",7229,farmland,
38252,"1408834561",7215,orchard,
38253,"1408834562",7215,orchard,
38254,"1408834564",7229,farmland,
38255,"1408834565",7215,orchard,
38256,"1408834566",7201,forest,
38257,"1408834568",7217,scrub,
38258,"1408834569",7201,forest,
38259,"1408834572",7229,farmland,
38260,"1408834573",7217,scrub,
38261,"1408834574",7229,farmland,
38262,"1408834575",7217,scrub,
38263,"1408834576",7229,farmland,
38264,"1408834577",7201,forest,
38265,"1408834578",7217,scrub,
38266,"1408834579",7217,scrub,
38267,"1408834580",7229,farmland,
38268,"1408834581",7217,scrub,
38269,"1408834582",7201,forest,
38270,"1408834583",7201,forest,
38271,"1408834584",7215,orchard,
38272,"1408834586",7229,farmland,
38273,"1408834587",7217,scrub,
38274,"1408834588",7229,farmland,
38275,"1409486013",7202,park,
38276,"1409710804",7217,scrub,
38277,"1409710805",7217,scrub,
38278,"1409710806",7217,scrub,
38279,"1409710807",7229,farmland,
38280,"1409710808",7217,scrub,
38281,"1409710809",7217,scrub,
38282,"1409710810",7217,scrub,
38283,"1409710811",7215,orchard,
38285,"1409710813",7217,scrub,
38286,"1409710814",7229,farmland,
38287,"1409710815",7217,scrub,
38288,"1409710816",7217,scrub,
38289,"1409710817",7217,scrub,
38290,"1409710818",7217,scrub,
38291,"1409710819",7217,scrub,
38293,"1409710822",7229,farmland,
38294,"1409710826",7217,scrub,
38295,"1409710827",7229,farmland,
38296,"1409710828",7217,scrub,
38298,"1410010136",7202,park,
38299,"1410010137",7202,park,
38300,"1410010140",7202,park,
38301,"1410334348",7217,scrub,
38302,"1410334356",7201,forest,
38303,"1410334357",7215,orchard,
38304,"1410334374",7201,forest,
38305,"1410334375",7229,farmland,
38306,"1410334376",7217,scrub,
38307,"1410334377",7217,scrub,
38308,"1410334378",7201,forest,
38309,"1410334381",7201,forest,
38310,"1410334382",7201,forest,
38311,"1410334389",7201,forest,
38312,"1410334394",7201,forest,
38313,"1410334400",7201,forest,
38314,"19298123",7215,orchard,
38315,"1410334417",7229,farmland,
38316,"1410334418",7217,scrub,
38317,"1410334419",7217,scrub,
38318,"1410334430",7217,scrub,
38319,"1410334433",7217,scrub,
38320,"1410334441",7229,farmland,
38321,"1410334443",7215,orchard,
38322,"1410334444",7201,forest,
38323,"1410334446",7229,farmland,
38324,"1410334454",7201,forest,
38325,"1410334455",7201,forest,
38326,"1410334456",7217,scrub,
38327,"1410334457",7217,scrub,
38329,"1410336613",7217,scrub,
38330,"1410336614",7217,scrub,
38333,"1410655807",7202,park,
38334,"1410655812",7215,orchard,
38335,"1410655813",7215,orchard,
38336,"1410655815",7201,forest,
38337,"1410655824",7215,orchard,
38338,"1410655830",7215,orchard,
38339,"1410655832",7215,orchard,
38340,"1410655836",7215,orchard,
38341,"1410655838",7215,orchard,
38342,"1410655846",7201,forest,
38343,"1410655851",7215,orchard,
38344,"1411164326",7202,park,
38345,"1411164327",7202,park,
38346,"1411187479",7201,forest,
38347,"1411187481",7201,forest,
38348,"1411187483",7215,orchard,
38349,"1411187484",7201,forest,
38350,"1411187486",7201,forest,
38351,"1411187489",7215,orchard,
38352,"1411187490",7215,orchard,
38353,"1411187493",7201,forest,
38354,"1411187499",7229,farmland,
38355,"1411187510",7217,scrub,
38356,"1411187511",7201,forest,
38357,"1411187512",7217,scrub,
38358,"1411187513",7201,forest,
38359,"1411187524",7201,forest,
38360,"1411187525",7217,scrub,
38361,"1411187526",7201,forest,
38362,"1411187527",7201,forest,
38363,"1411187529",7201,forest,
38364,"1411187530",7217,scrub,
38365,"1411187532",7215,orchard,
38366,"1411187533",7217,scrub,
38367,"1411217559",7229,farmland,
38368,"1411217561",7217,scrub,
38369,"1411217563",7229,farmland,
38370,"1411217564",7201,forest,
38371,"1411217565",7217,scrub,
38372,"1411217567",7215,orchard,
38373,"1411217568",7217,scrub,
38374,"1411217569",7201,forest,
38375,"1411217570",7215,orchard,
38376,"1411217575",7217,scrub,
38377,"1411217576",7201,forest,
38378,"1411217577",7217,scrub,
38379,"1411217578",7229,farmland,
38380,"1411233046",7201,forest,
38381,"1411233047",7215,orchard,
38382,"1411233049",7201,forest,
38383,"1411233050",7215,orchard,
38384,"1411233051",7201,forest,
38385,"1411233052",7201,forest,
38386,"1411233053",7217,scrub,
38387,"1411233055",7201,forest,
38388,"1411233056",7201,forest,
38389,"1411233088",7215,orchard,
38390,"1411233089",7215,orchard,
38391,"1411233090",7201,forest,
38392,"1411233091",7201,forest,
38393,"1411233092",7229,farmland,
38394,"1411233093",7215,orchard,
38395,"1411403562",7218,grass,
38396,"1411483681",7215,orchard,
38397,"19314086",7217,scrub,
38398,"1411483683",7215,orchard,
38399,"1411483684",7217,scrub,
38400,"1411483685",7229,farmland,
38401,"1411483694",7215,orchard,
38402,"1411483695",7215,orchard,
38403,"1411483696",7217,scrub,
38404,"1411483697",7229,farmland,
38405,"1411483698",7217,scrub,
38406,"1411483699",7217,scrub,
38407,"1411483700",7229,farmland,
38408,"1411483701",7217,scrub,
38409,"1411483702",7217,scrub,
38410,"1411483703",7217,scrub,
38411,"1411483704",7217,scrub,
38412,"1411483705",7229,farmland,
38413,"1411483708",7201,forest,
38414,"1411483709",7217,scrub,
38415,"1411483712",7217,scrub,
38416,"1411483713",7217,scrub,
38417,"1411483714",7215,orchard,
38418,"1411483715",7217,scrub,
38419,"1411483716",7217,scrub,
38420,"1411483718",7201,forest,
38421,"1411483719",7217,scrub,
38422,"1411483720",7201,forest,
38423,"1411483721",7217,scrub,
38424,"1411483722",7217,scrub,
38425,"1411483723",7201,forest,
38426,"1411483724",7217,scrub,
38427,"1411483725",7201,forest,
38428,"1411483726",7201,forest,
38429,"1411483727",7217,scrub,
38430,"1411483728",7215,orchard,
38431,"1411483729",7217,scrub,
38432,"1411483730",7201,forest,
38433,"1411483731",7201,forest,
38434,"1411483732",7215,orchard,
38435,"1411483733",7201,forest,
38436,"19314087",7229,farmland,
38437,"1411483734",7215,orchard,
38438,"1411483736",7215,orchard,
38439,"1411483740",7217,scrub,
38440,"1411483741",7215,orchard,
38441,"1411613158",7215,orchard,
38442,"1411613159",7201,forest,
38443,"1411613166",7218,grass,
38444,"1411613168",7201,forest,
38445,"1411613169",7201,forest,
38446,"1411613173",7201,forest,
38447,"1411613179",7229,farmland,
38448,"1411613180",7229,farmland,
38449,"19314572",7217,scrub,
38450,"1411613182",7229,farmland,
38451,"1411613191",7218,grass,
38452,"1411613197",7201,forest,
38453,"19314573",7217,scrub,
38454,"1411613207",7217,scrub,
38455,"1411613220",7201,forest,
38456,"1411613224",7215,orchard,
38457,"1411613238",7217,scrub,
38458,"1411613239",7229,farmland,
38459,"1411613247",7215,orchard,
38460,"1411613254",7201,forest,
38461,"1411613270",7215,orchard,
38462,"1411613282",7215,orchard,
38463,"1411613290",7215,orchard,
38464,"1411613291",7201,forest,
38465,"1411613314",7201,forest,
38466,"1411613315",7201,forest,
38467,"1411613344",7201,forest,
38468,"1411613345",7201,forest,
38469,"1411613363",7201,forest,
38470,"1411613365",7201,forest,
38471,"1411613368",7217,scrub,
38472,"1411613369",7201,forest,
38473,"1411613370",7215,orchard,
38474,"1412144348",7202,park,
38475,"1412184161",7201,forest,
38476,"1412184162",7201,forest,
38477,"1412184164",7217,scrub,
38478,"1412184165",7217,scrub,
38479,"1412184173",7201,forest,
38480,"1412184174",7215,orchard,
38481,"1412184177",7229,farmland,
38482,"1412184181",7201,forest,
38483,"1412184182",7201,forest,
38484,"1412184185",7215,orchard,
38485,"1412184186",7201,forest,
38486,"1412184188",7217,scrub,
38487,"1412184193",7217,scrub,
38488,"1412184202",7215,orchard,
38489,"1412184206",7215,orchard,
38490,"1412184221",7201,forest,
38491,"1412184224",7215,orchard,
38492,"1412184225",7201,forest,
38493,"1412184227",7229,farmland,
38494,"1412184228",7215,orchard,
38495,"1412184229",7217,scrub,
38496,"1412184230",7217,scrub,
38497,"1412184231",7217,scrub,
38498,"1412184244",7215,orchard,
38499,"1412184250",7201,forest,
38500,"1412184270",7201,forest,
38501,"1412478758",7228,farmyard,
38502,"1412478762",7202,park,
38503,"1412672614",7215,orchard,
38504,"1412672616",7215,orchard,
38505,"1412672617",7201,forest,
38506,"1412672618",7201,forest,
38507,"1412672619",7217,scrub,
38508,"1412672620",7217,scrub,
38509,"1412672621",7201,forest,
38510,"1412672624",7229,farmland,
38511,"1412672625",7201,forest,
38512,"1412672627",7229,farmland,
38513,"1412672628",7217,scrub,
38514,"1413105340",7228,farmyard,
38515,"1413105350",7201,forest,
38516,"1413105351",7201,forest,
38517,"1413105366",7201,forest,
38518,"1413105385",7201,forest,
38519,"1413105390",7201,forest,
38520,"1413105397",7201,forest,
38521,"1413105399",7201,forest,
38522,"1413105403",7201,forest,
38523,"1413105404",7201,forest,
38524,"1413105405",7217,scrub,
38525,"1413105406",7217,scrub,
38526,"1413105407",7217,scrub,
38527,"1413105409",7217,scrub,
38528,"1413105410",7217,scrub,
38529,"1413105423",7217,scrub,
38530,"1413105424",7217,scrub,
38531,"1413105425",7217,scrub,
38532,"1413105426",7217,scrub,
38533,"1413105428",7201,forest,
38534,"1413105429",7201,forest,
38535,"1413105430",7201,forest,
38536,"1413105431",7201,forest,
38537,"1413105432",7201,forest,
38538,"1413105433",7201,forest,
38539,"1413105434",7201,forest,
38540,"1413105436",7201,forest,
38541,"1413105438",7201,forest,
38542,"1413105440",7201,forest,
38543,"1413105443",7201,forest,
38544,"1413105445",7201,forest,
38545,"1413105446",7201,forest,
38546,"1413105448",7201,forest,
38547,"1413105450",7201,forest,
38548,"1413105451",7201,forest,
38549,"1413105453",7201,forest,
38550,"1413105454",7201,forest,
38551,"1413105455",7201,forest,
38552,"1413105457",7201,forest,
38553,"1413105458",7201,forest,
38554,"1413105461",7201,forest,
38555,"1413105462",7201,forest,
38556,"1413105463",7201,forest,
38557,"1413105465",7217,scrub,
38558,"1413105466",7217,scrub,
38559,"1413105469",7201,forest,
38560,"1413105471",7201,forest,
38561,"1413105472",7201,forest,
38562,"1413105474",7201,forest,
38563,"1413105475",7201,forest,
38564,"1413105478",7201,forest,
38565,"1413105479",7217,scrub,
38566,"1413105480",7201,forest,
38567,"1413105481",7201,forest,
38568,"1413105484",7201,forest,
38569,"1413105488",7217,scrub,
38570,"1413105489",7217,scrub,
